"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012",
"Europe and Central Asia (IFC classification)","CEU","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Children in employment, work only (% of children in employment, ages 7-14)","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Labor participation rate, male (% of male population ages 15+)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Unemployment, female (% of female labor force)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Unemployment, male (% of male labor force)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe and Central Asia (IFC classification)","CEU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Ratio of young literate females to males (% ages 15-24)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Ratio of female to male primary enrollment (%)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","","101.19","101.012","101.391","101.521","101.368","101.136","100.964","100.91","100.985","100.839","101.265","101.557","101.342","101.155","101.469","101.291","101.07","101.039","101.01","101.444","99.426","99.772","99.732","99.854","","99.59","99.482","99.834","100.133","100.187","100.222","99.765","99.749","99.629","99.59","99.531","99.585","99.617","99.611","",
"Switzerland","CHE","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","92.876","93.737","94.132","94.245","94.351","94.515","94.533","94.722","94.89","95.373","95.752","96.332","96.54","96.981","97.232","95.554","96.1","96.374","96.81","","95.625","96.089","96.727","97.482","97.187","97.015","96.501","96.732","96.762","97.054","97.333","97.639","98.238","98.406","",
"Switzerland","CHE","Ratio of female to male secondary enrollment (%)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","86.66","88.528","89.486","89.852","90.265","90.437","90.454","90.953","91.342","91.862","92.457","93.371","93.593","94.221","94.231","92.569","93.257","93.68","94.282","","91.919","92.884","93.754","94.956","94.367","94.056","93.553","94.083","94.306","94.934","95.533","96.069","97.146","97.461","",
"Switzerland","CHE","Ratio of female to male tertiary enrollment (%)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","","","","","","","36.323","37.348","38.456","40.564","43.07","45.406","48.176","49.523","47.709","48.272","48.406","47.607","49.544","52.796","54.065","55.114","56.881","58.597","59.707","60.641","","70.118","72.123","75.072","75.501","77.525","80.724","83.048","86.683","89.77","92.37","99.069","100.861","99.268","99.638","",
"Switzerland","CHE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","","","","","","","21","21","22.5","23","23","23","25","25","25","25","28.5","28.5","29","29","28.5","29",
"Switzerland","CHE","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","",
"Switzerland","CHE","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","",
"Switzerland","CHE","Share of women employed in the nonagricultural sector (% of total nonagricultural employment)","SL.EMP.INSV.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4","43.7","43.6","43.3","43.7","44.2","44.9","45.3","45.7","45.9","45.7","46.3","47.1","46.9","47.1","47.1","46.9","46.8","47.9","47.5","47.4","47.2","",
"Switzerland","CHE","Vulnerable employment, female (% of female employment)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11.6999998092651","11.1999998092651","10.3000001907349","12.1999998092651","12.6999998092651","12","11.8999996185303","11.3999996185303","10.6999998092651","10.6000003814697","11.1000003814697","9.89999961853027","10.1999998092651","10.3000001907349","10.6000003814697","9.89999961853027","9.80000019073486","9.39999961853027","10","",
"Switzerland","CHE","Vulnerable employment, male (% of male employment)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.90000009536743","6.90000009536743","8","7.59999990463257","8.30000019073486","10.3000001907349","9.80000019073486","9.60000038146973","10.3000001907349","10.3999996185303","10.1999998092651","10.3000001907349","10.6000003814697","9.80000019073486","9.19999980926514","9","9.69999980926514","9.5","9.19999980926514","8.89999961853027","8.89999961853027","",
"Switzerland","CHE","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, work only (% of children in employment, ages 7-14)","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2000007629395","56.9000015258789","57.2999992370605","57.2999992370605","56.2000007629395","56.0999984741211","56.9000015258789","56.9000015258789","58.0999984741211","58.2999992370605","57.7999992370605","58.9000015258789","59.2999992370605","59.5","59.2000007629395","59.4000015258789","59.7999992370605","60","61.4000015258789","61.5999984741211","60.5999984741211","60.5999984741211","",
"Switzerland","CHE","Labor participation rate, male (% of male population ages 15+)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3000030517578","80.6999969482422","80.3000030517578","80.3000030517578","79.5999984741211","79.4000015258789","78.8000030517578","78.4000015258789","78.4000015258789","77.9000015258789","77.6999969482422","77.1999969482422","76.5999984741211","76.5999984741211","75.8000030517578","75.0999984741211","75.4000015258789","75.8000030517578","75.5","75.3000030517578","75.4000015258789","75","",
"Switzerland","CHE","Unemployment, female (% of female labor force)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59999990463257","2.40000009536743","3.5","4.69999980926514","4.30000019073486","3.79999995231628","4","3.90000009536743","4.19999980926514","3.59999990463257","3.09999990463257","3.5","3.09999990463257","4.5","4.80000019073486","5.09999990463257","4.69999980926514","4.5","4","4.5","5","4.5","",
"Switzerland","CHE","Unemployment, male (% of male labor force)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70000004768372","1.20000004768372","2.29999995231628","3","3.5","2.90000009536743","3.40000009536743","4.30000019073486","3.20000004768372","2.59999990463257","2.29999995231628","1.70000004768372","2.79999995231628","3.79999995231628","3.90000009536743","3.90000009536743","3.40000009536743","2.90000009536743","2.79999995231628","3.79999995231628","4.19999980926514","3.70000004768372","",
"Switzerland","CHE","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40943","45622","51930","56586","75295","82943","84413","83203","81903","82298","57653","58494","54113","50144","47678","48030","48523","45653","46132","46203","48813","50416","",
"Switzerland","CHE","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","27","33","55","77","0","70","61","56","35","12","16","36","31","32","18","19","20","",
"Switzerland","CHE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","18.0118","18.7704","19.529","20.0324","20.5358","21.0392","21.5426","22.046","21.554","21.062","20.57","20.078","19.586","17.9444","16.3028","14.6612","13.0196","11.378","10.866","10.354","9.842","9.33","8.818","8.3148","7.8116","7.3084","6.8052","6.302","6.3494","6.3968","6.4442","6.4916","6.539","6.3686","6.1982","6.0278","5.857399","5.687","5.618","5.549","5.48","5.411001","5.342","5.1742","5.0064","4.8386","4.6708","4.503","3.9824","3.4618","2.9412","2.4206","",
"Switzerland","CHE","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN","74.11","74.59","74.09","74.23","75.11","75.07","75.25","75.72","75.52","75.65","76.16","76.25","76.82","77.05","77.56","78","78.13","78.68","78.66","78.78","78.85","79.13","79.44","79.55","80.03","80.15","80.3","80.66","80.73","80.94","80.71","81.1","81.33","81.43","81.71","81.69","82","82.04","82.5","82.5","82.6","83.1","83.1","83.2","83.7","83.9","84","84.2","84.4","84.4","84.5","85","",
"Switzerland","CHE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","68.65","68.84","68.44","68.29","69.19","69.47","69.56","69.7","69.8","69.72","70.03","70.16","70.62","70.98","71.17","71.49","71.6","71.96","71.88","72.31","72.23","72.42","72.79","72.68","73.35","73.48","73.66","73.9","73.89","74.07","73.94","74.1","74.45","74.9","75.15","75.3","75.94","76.26","76.3","76.8","76.9","77.4","77.8","78","78.6","78.7","79.1","79.4","79.7","79.8","80.1","80.5","",
"Channel Islands","CHI","Ratio of young literate females to males (% ages 15-24)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Ratio of female to male primary enrollment (%)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Ratio of female to male secondary enrollment (%)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Ratio of female to male tertiary enrollment (%)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Share of women employed in the nonagricultural sector (% of total nonagricultural employment)","SL.EMP.INSV.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Vulnerable employment, female (% of female employment)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Vulnerable employment, male (% of male employment)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, work only (% of children in employment, ages 7-14)","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Labor participation rate, male (% of male population ages 15+)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Unemployment, female (% of female labor force)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Unemployment, male (% of male labor force)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","26.7686","27.5188","28.269","27.8276","27.3862","26.9448","26.5034","26.062","24.9498","23.8376","22.7254","21.6132","20.501","19.7618","19.0226","18.2834","17.5442","16.805","16.6196","16.4342","16.2488","16.0634","15.878","16.114","16.35","16.586","16.822","17.058","16.9692","16.8804","16.7916","16.7028","16.614","16.0464","15.4788","14.9112","14.3436","13.776","13.3964","13.0168","12.6372","12.2576","11.878","11.4848","11.0916","10.6984","10.3052","9.912","9.5432","9.174399","8.805599","8.436799","",
"Channel Islands","CHI","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN","73.61","73.741","73.871","74.007","74.152","74.304","74.456","74.599","74.729","74.845","74.95","75.049","75.149","75.256","75.375","75.512","75.669","75.846","76.038","76.244","76.455","76.664","76.865","77.053","77.229","77.396","77.56","77.729","77.906","78.093","78.285","78.475","78.656","78.825","78.982","79.132","79.28","79.434","79.6","79.78","79.977","80.191","80.416","80.648","80.88","81.106","81.318","81.512","81.686","81.839","81.974","82.094","",
"Channel Islands","CHI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","67.811","67.871","67.934","68.006","68.091","68.189","68.293","68.396","68.495","68.589","68.681","68.776","68.88","68.997","69.132","69.289","69.47","69.675","69.898","70.137","70.383","70.631","70.873","71.105","71.328","71.543","71.757","71.975","72.204","72.442","72.688","72.934","73.177","73.413","73.643","73.871","74.106","74.353","74.616","74.895","75.189","75.494","75.803","76.109","76.406","76.688","76.949","77.188","77.408","77.607","77.791","77.964","",
"Chile","CHL","Ratio of young literate females to males (% ages 15-24)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","100.9713951","","","","","","","","","","100.5546385","","","","","","","","","","100.3842975","","","","","","100.0820192","100.030988","","","",
"Chile","CHL","Ratio of female to male primary enrollment (%)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","99.367","98.647","98.246","98.419","97.821","97.554","97.866","97.621","97.403","97.105","96.888","97.04","95.843","96.556","96.304","96.398","96.282","","","97.788","97.997","97.966","97.54","97.826","","","","","97.142","97.193","97.57","","97.587","97.473","95.397","95.524","95.495","95.052","94.815","95.15","97.133","96.839","",
"Chile","CHL","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","101.491","100.502","100.269","100.798","101.215","100.903","101.806","101.085","100.86","101.121","100.874","101.516","99.368","99.966","99.715","100.076","99.882","","","100.622","100.971","99.609","99.971","100.882","","","","","99.947","99.934","99.568","","99.457","99.246","98.184","98.256","98.616","98.623","98.524","98.82","100.001","99.85","",
"Chile","CHL","Ratio of female to male secondary enrollment (%)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","108.088","105.819","105.646","106.802","109.686","109.165","111.163","108.86","108.312","109.433","108.829","110.149","105.936","105.749","105.082","105.641","105.157","","","104.669","105.491","101.567","102.811","105.552","","","","","104.121","103.882","102.233","","101.711","101.246","101.361","101.237","101.972","102.499","102.558","102.858","103.02","103.022","",
"Chile","CHL","Ratio of female to male tertiary enrollment (%)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","63.143","62.754","64.113","","","82.873","74.703","73.098","73.264","66.255","76.876","","","74.342","75.672","77.655","79.54","81.241","","","","","","85.135","86.214","86.026","85.294","87.385","87.595","91.411","91.708","","93.138","94.416","95.034","95.672","99.634","100.709","102.788","106.082","107.339","109.902","",
"Chile","CHL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","10.8","10.8","10.8","10.8","12.5","12.5","12.5","15","15","15","15","14.2","14.2","14.2","14.2",
"Chile","CHL","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","",
"Chile","CHL","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","",
"Chile","CHL","Share of women employed in the nonagricultural sector (% of total nonagricultural employment)","SL.EMP.INSV.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3","36.6","37.4","37.5","37.6","37.3","36.8","37.2","31.7","32.7","32.8","32.9","33.2","33.5","34.2","34.4","34.9","35.5","36.2","36.9","37.6","36.9","",
"Chile","CHL","Vulnerable employment, female (% of female employment)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","24.1000003814697","25.6000003814697","23.8999996185303","23.1000003814697","24.7999992370605","25.2000007629395","25.1000003814697","26.2000007629395","23.7999992370605","24.5","23.8999996185303","23.7999992370605","","","","",
"Chile","CHL","Vulnerable employment, male (% of male employment)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6000003814697","27.5","28.8999996185303","29.2999992370605","29.7999992370605","30.1000003814697","30.3999996185303","30.7999992370605","30.1000003814697","28.7000007629395","26.7999992370605","25.2999992370605","24.7000007629395","","","","",
"Chile","CHL","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","","","","","","","","","",
"Chile","CHL","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","","","","","","","","","",
"Chile","CHL","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5741481009","","","","","","","","","",
"Chile","CHL","Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8057533238","","","","","","","","","",
"Chile","CHL","Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8","","","","","","","","","",
"Chile","CHL","Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4258518991","","","","","","","","","",
"Chile","CHL","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1942466762","","","","","","","","","",
"Chile","CHL","Children in employment, work only (% of children in employment, ages 7-14)","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","","","","","","","","","",
"Chile","CHL","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","","","","","","","","","",
"Chile","CHL","Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2000007629395","32","34","35.7000007629395","35.7000007629395","34.5999984741211","34.2999992370605","35.0999984741211","35.4000015258789","35.5","35.4000015258789","34.5999984741211","34.5","35.7999992370605","37.2999992370605","38.2000007629395","39","40","42.0999984741211","42.5999984741211","46.7999992370605","47.0999984741211","",
"Chile","CHL","Labor participation rate, male (% of male population ages 15+)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.0999984741211","77.0999984741211","77.5","78.4000015258789","78.3000030517578","77.4000015258789","76.6999969482422","76.3000030517578","76.1999969482422","75.9000015258789","74.6999969482422","74.0999984741211","73.4000015258789","73","72.8000030517578","72.9000015258789","73.4000015258789","73.5","74","73.3000030517578","74.3000030517578","74.1999969482422","",
"Chile","CHL","Unemployment, female (% of female labor force)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","10","9.89999961853027","18.2999992370605","14.6999998092651","15.8999996185303","13.3000001907349","9.69999980926514","9.30000019073486","7.69999980926514","6","5.69999980926514","5.69999980926514","5.30000019073486","5.09999990463257","6.80000019073486","5.30000019073486","7.90000009536743","7.69999980926514","7.59999990463257","10.6000003814697","10","9.69999980926514","9.60000038146973","9.69999980926514","10.5","9.80000019073486","9.39999961853027","8.60000038146973","9.5","10.6999998092651","9.60000038146973","8.69999980926514","",
